kind,trial,index,metric,value
latency,2,61,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.977805
latency,2,62,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.015886
latency,2,63,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.975416
latency,2,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.984366
latency,2,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.986006
latency,2,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.199429
latency,2,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.838466
latency,2,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.980736
latency,2,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.005392
latency,2,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.994616
latency,2,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.168319
latency,2,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.853484
latency,2,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.990656
latency,2,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.996422
latency,2,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.002427
latency,2,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.964665
latency,2,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.631238
latency,2,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.943468
latency,2,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.330191
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,43.853484
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,45.280067
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,36.478
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,2193.105
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,72.956
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,282878
latency,3,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,86.008321
latency,3,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.182741
latency,3,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.821179
latency,3,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.176762
latency,3,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.814049
latency,3,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.003046
latency,3,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.002193
latency,3,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.994836
latency,3,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.005526
latency,3,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.989347
latency,3,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.222485
latency,3,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.767339
latency,3,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.999578
latency,3,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.503637
latency,3,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.234509
latency,3,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.550188
latency,3,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.040928
latency,3,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.493020
latency,3,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.564228
latency,3,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.496276
latency,3,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.271593
latency,3,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.735168
latency,3,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.912820
latency,3,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.586808
latency,3,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.986498
latency,3,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.356302
latency,3,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.501766
latency,3,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.989208
latency,3,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.516175
latency,3,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.255670
latency,3,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.755689
latency,3,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.551837
latency,3,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.997918
latency,3,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.452573
latency,3,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.505107
