kind,trial,index,metric,value
latency,2,59,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.694166
latency,2,60,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.081419
latency,2,61,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.872552
latency,2,62,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.270373
latency,2,63,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.384811
latency,2,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.099992
latency,2,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.021417
latency,2,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.950657
latency,2,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,6.306472
latency,2,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.638060
latency,2,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.212177
latency,2,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.410935
latency,2,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.763243
latency,2,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.924427
latency,2,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.683055
latency,2,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.964895
latency,2,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.022565
latency,2,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.047262
latency,2,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.015936
latency,2,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.666982
latency,2,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.885588
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,44.717641
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,47.922933
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,36.085
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,2216.982
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,72.170
trial,2,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,383233
latency,3,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.560061
latency,3,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.035871
latency,3,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.654849
latency,3,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.386227
latency,3,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.567250
latency,3,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.056589
latency,3,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.403821
latency,3,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.337016
latency,3,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.454206
latency,3,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.692985
latency,3,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.309480
latency,3,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.816528
latency,3,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.983244
latency,3,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.078470
latency,3,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.694850
latency,3,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.352070
latency,3,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.848439
latency,3,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.291315
latency,3,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.374144
latency,3,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.644615
latency,3,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.918210
latency,3,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.534573
latency,3,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.530014
latency,3,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.363144
latency,3,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.158142
latency,3,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.642450
latency,3,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.126087
latency,3,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.532403
latency,3,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.511469
latency,3,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.190804
latency,3,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.066429
latency,3,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.093499
latency,3,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.328034
latency,3,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.398891
latency,3,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.833882
